timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
43009735,-0.0624275,-0.0761102,0.0235135,-0.994782,0.000193602,0.000677739,-0.102021,1.0,0.0,0.0,0.0,0
43114741,-0.13978,-0.104663,-0.00336483,-0.994771,0.00117218,0.00141833,-0.102113,1.0,0.0,0.0,0.0,0
43214773,0.0185417,0.0323444,-0.00755716,-0.994784,0.00162757,0.00181717,-0.101977,1.0,0.0,0.0,0.0,0
43317825,0.00242783,0.0023046,0.0119342,-0.994791,0.000842397,0.00100048,-0.101924,1.0,0.0,0.0,0.0,0
43418773,0.0322034,0.00787796,0.0149557,-0.994797,0.000299753,0.000576778,-0.101872,1.0,0.0,0.0,0.0,0
43517782,0.0104115,0.0344454,0.00278851,-0.994794,-0.000252284,-2.8794e-05,-0.101906,1.0,0.0,0.0,0.0,0
43619732,0.00251941,0.0119588,-0.0178004,-0.994774,-0.000775866,-0.000183074,-0.1021,1.0,0.0,0.0,0.0,0
43722961,0.0139569,0.0180872,-0.0268104,-0.994861,-0.000749811,-0.000625525,-0.101248,1.0,0.0,0.0,0.0,0
43822724,-0.0542997,-0.00061968,-0.206486,-0.99551,-2.81512e-05,0.000253561,-0.094653,1.0,0.0,0.0,0.0,0
43926743,-0.051665,0.00547273,-0.29551,-0.996696,0.000730952,0.00150874,-0.0812096,1.0,0.0,0.0,0.0,0
44025795,0.00283571,0.0125786,-0.296153,-0.997832,0.000604853,0.00104974,-0.0657973,1.0,0.0,0.0,0.0,0
44124697,0.00333729,-0.0132259,-0.273445,-0.998709,2.35079e-05,0.000356485,-0.0507976,1.0,0.0,0.0,0.0,0
44229200,-0.0138621,-0.0219086,-0.215037,-0.99931,-0.000948046,0.00087976,-0.0371205,1.0,0.0,0.0,0.0,0
44332771,-0.00628635,-0.022196,-0.131134,-0.999647,-0.00154012,0.00167118,-0.0264724,1.0,0.0,0.0,0.0,0
44433735,-0.0319865,-0.0117866,-0.0925504,-0.999815,-0.00187189,0.00150413,-0.0191058,1.0,0.0,0.0,0.0,0
44533737,-0.0359957,-0.00609913,-0.0274416,-0.999902,-0.00121769,0.000610393,-0.013961,1.0,0.0,0.0,0.0,0
44634736,0.0165916,0.0240814,0.0182821,-0.999942,-0.000975977,0.000566519,-0.0107062,1.0,0.0,0.0,0.0,0
44738766,0.0226321,0.0128235,0.0592089,-0.999957,-0.000647282,0.000286075,-0.00928466,1.0,0.0,0.0,0.0,0
44838750,0.0261344,0.0375772,0.0536764,-0.999963,-0.000588447,9.23442e-05,-0.0085681,1.0,0.0,0.0,0.0,0
44941731,-0.0230398,-0.00265936,0.0781161,-0.99996,-0.000264861,-0.000132066,-0.00896344,1.0,0.0,0.0,0.0,0
45042932,0.00161983,0.017929,0.073007,-0.999952,-9.57634e-05,0.000206451,-0.00981854,1.0,0.0,0.0,0.0,0
45142737,-0.0101925,-0.0296147,0.083132,-0.999942,6.22583e-05,0.000294302,-0.0107699,1.0,0.0,0.0,0.0,0
45245738,-0.00111487,-0.0183114,0.0860183,-0.999932,0.000313211,5.473e-05,-0.0116306,1.0,0.0,0.0,0.0,0
45345735,3.39631,-0.361625,0.101317,-0.998769,-0.0477143,0.00503497,-0.0125931,1.0,0.0,0.0,0.0,0
45445745,2.57519,-0.242044,0.0941156,-0.989073,-0.146082,0.0138351,-0.0142895,1.0,0.0,0.0,0.0,0
45550733,1.99555,-0.161686,0.0960869,-0.971684,-0.234826,0.0205072,-0.0163285,1.0,0.0,0.0,0.0,0
45649739,0.295098,0.0248835,0.0917048,-0.955974,-0.291806,0.024328,-0.0192882,1.0,0.0,0.0,0.0,0
45750906,-0.0374428,0.0670703,0.0673305,-0.947668,-0.31745,0.0248313,-0.023095,1.0,0.0,0.0,0.0,0
45854757,-0.183728,0.0952866,0.0391609,-0.948783,-0.31399,0.0219888,-0.0271679,1.0,0.0,0.0,0.0,0
45954722,-0.295827,0.102441,0.0221615,-0.954376,-0.296523,0.0176174,-0.0304846,1.0,0.0,0.0,0.0,0
46053735,-0.510291,0.139365,-0.0149506,-0.961824,-0.271473,0.0123714,-0.0323216,1.0,0.0,0.0,0.0,0
