timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_flip_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
287938444,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
288941472,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
289941510,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
290942255,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
291944422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
292952482,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
293961470,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
294968424,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
295972593,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
296983422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
297987777,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
298993425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
300000594,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
301007237,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
302011230,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
303017432,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304027426,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305029525,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
306040449,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
307049421,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
308057424,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
309060499,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
310067574,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
311071461,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
